epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,34264.9,0.95505,0.66211,0.99681,0.79698,0.7865,0.83851,0.61622,0.98707,0.67769,1.01115,0.000990365,0.000990365,0.000990365
43,35080.3,0.96217,0.66,0.99642,0.79109,0.78853,0.83618,0.61292,0.98699,0.6838,1.01635,0.000973861,0.000973861,0.000973861
44,35896,0.95824,0.65239,0.99525,0.79478,0.78822,0.83842,0.61786,0.9831,0.67668,1.01399,0.000957358,0.000957358,0.000957358
45,36714.8,0.94775,0.64356,0.98901,0.80582,0.77927,0.83892,0.61685,0.98318,0.67273,1.01157,0.000940855,0.000940855,0.000940855
46,37532.1,0.94089,0.64263,0.99224,0.79787,0.7816,0.84064,0.62055,0.97684,0.67078,1.0118,0.000924352,0.000924352,0.000924352
47,38347.4,0.94554,0.63325,0.98681,0.80526,0.7857,0.83881,0.61982,0.97537,0.67138,1.00934,0.000907848,0.000907848,0.000907848
48,39166.6,0.93627,0.62787,0.9828,0.80197,0.78502,0.8402,0.61841,0.9849,0.66769,1.01075,0.000891345,0.000891345,0.000891345
49,39981,0.95007,0.63896,0.99049,0.81055,0.79025,0.84454,0.62424,0.9757,0.65818,1.0117,0.000874842,0.000874842,0.000874842
50,40797.8,0.9416,0.63288,0.98687,0.81147,0.78703,0.84338,0.6243,0.96811,0.65274,1.00783,0.000858338,0.000858338,0.000858338
51,41614,0.92932,0.62011,0.98039,0.80551,0.78972,0.84007,0.62093,0.97791,0.65944,1.01001,0.000841835,0.000841835,0.000841835
52,42431.8,0.94037,0.62388,0.98415,0.80949,0.78684,0.84218,0.62389,0.96898,0.65895,1.00673,0.000825332,0.000825332,0.000825332
53,43250.9,0.93175,0.61511,0.9807,0.79903,0.79243,0.83778,0.62001,0.97548,0.66642,1.01294,0.000808828,0.000808828,0.000808828
54,44069.1,0.93488,0.62016,0.98127,0.80033,0.79683,0.84402,0.62364,0.97177,0.65343,1.00939,0.000792325,0.000792325,0.000792325
55,44886.1,0.92411,0.61023,0.97953,0.80303,0.79167,0.84219,0.62231,0.97585,0.66127,1.01114,0.000775822,0.000775822,0.000775822
56,45703.5,0.92121,0.60118,0.97758,0.80831,0.78705,0.84398,0.62536,0.9689,0.64932,1.00767,0.000759318,0.000759318,0.000759318
57,46521.8,0.9187,0.60121,0.97547,0.80094,0.79621,0.84546,0.62716,0.96771,0.64407,1.00971,0.000742815,0.000742815,0.000742815
58,47336.8,0.91248,0.58951,0.9749,0.81104,0.79222,0.84751,0.62843,0.96737,0.64503,1.00788,0.000726312,0.000726312,0.000726312
59,48154.2,0.90658,0.58979,0.97531,0.80652,0.79628,0.84599,0.6296,0.96566,0.64305,1.00803,0.000709809,0.000709809,0.000709809
60,48969.3,0.90684,0.58225,0.97182,0.81137,0.78894,0.84323,0.62686,0.96904,0.64714,1.01055,0.000693305,0.000693305,0.000693305
61,49787.7,0.90046,0.5777,0.97011,0.80593,0.7934,0.84637,0.63101,0.96455,0.63966,1.00908,0.000676802,0.000676802,0.000676802
62,50604.8,0.91186,0.58418,0.97244,0.80815,0.796,0.84654,0.63022,0.96438,0.64155,1.00532,0.000660299,0.000660299,0.000660299
63,51421.7,0.8995,0.57542,0.96696,0.81631,0.78532,0.84554,0.62674,0.96922,0.64579,1.00814,0.000643795,0.000643795,0.000643795
