epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,14272.3,0.91552,0.60034,0.93804,0.81839,0.78765,0.8465,0.62556,0.98025,0.65533,0.97296,0.000990365,0.000990365,0.000990365
43,14613.1,0.92635,0.60155,0.94178,0.80948,0.78875,0.84306,0.62416,0.98387,0.67348,0.97293,0.000973861,0.000973861,0.000973861
44,14953.5,0.92147,0.5946,0.93979,0.80727,0.79819,0.84456,0.62567,0.98348,0.66129,0.97332,0.000957358,0.000957358,0.000957358
45,15293.7,0.90999,0.58501,0.93526,0.811,0.79304,0.84457,0.62518,0.98086,0.66188,0.97298,0.000940855,0.000940855,0.000940855
46,15632.7,0.90457,0.58193,0.9372,0.81683,0.78914,0.84662,0.62899,0.97715,0.66312,0.97247,0.000924352,0.000924352,0.000924352
47,15973.7,0.90855,0.57907,0.9341,0.80907,0.79682,0.84758,0.62861,0.97461,0.65816,0.96963,0.000907848,0.000907848,0.000907848
48,16313.6,0.8986,0.57336,0.93018,0.8112,0.79479,0.84546,0.62575,0.98097,0.66228,0.97002,0.000891345,0.000891345,0.000891345
49,16655,0.9128,0.57875,0.93601,0.81246,0.79842,0.849,0.62964,0.97798,0.65177,0.97233,0.000874842,0.000874842,0.000874842
50,16996.2,0.90663,0.57746,0.93299,0.81089,0.79778,0.84427,0.62402,0.98434,0.66094,0.97515,0.000858338,0.000858338,0.000858338
51,17336,0.89542,0.56769,0.92795,0.80414,0.79678,0.84118,0.62318,0.97916,0.65972,0.97286,0.000841835,0.000841835,0.000841835
52,17676.4,0.90192,0.56877,0.93159,0.80834,0.79701,0.84373,0.62651,0.98094,0.65505,0.97697,0.000825332,0.000825332,0.000825332
53,18016.1,0.89828,0.56571,0.93033,0.81317,0.79705,0.84697,0.6295,0.97591,0.65175,0.97579,0.000808828,0.000808828,0.000808828
54,18356.5,0.8972,0.56409,0.928,0.80516,0.80323,0.84812,0.63134,0.97104,0.64637,0.97159,0.000792325,0.000792325,0.000792325
55,18695.9,0.88778,0.55777,0.92778,0.8128,0.79874,0.84845,0.63004,0.97991,0.64432,0.97511,0.000775822,0.000775822,0.000775822
