epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4416.57,0.97015,0.66934,0.92591,0.77028,0.70941,0.77834,0.55189,0.93365,0.64869,0.91013,0.000990365,0.000990365,0.000990365
43,4521.25,0.97269,0.66525,0.92583,0.76913,0.71342,0.77937,0.55538,0.93361,0.65371,0.90446,0.000973861,0.000973861,0.000973861
44,4625.72,0.9625,0.65315,0.92293,0.76445,0.72493,0.77999,0.55257,0.9323,0.64616,0.90863,0.000957358,0.000957358,0.000957358
45,4730.57,0.95125,0.64824,0.9195,0.76542,0.71236,0.77993,0.5552,0.9331,0.64285,0.90751,0.000940855,0.000940855,0.000940855
46,4834.44,0.9473,0.64805,0.92302,0.77528,0.71803,0.78219,0.55617,0.93564,0.64304,0.90964,0.000924352,0.000924352,0.000924352
47,4939.37,0.95654,0.64338,0.919,0.76291,0.7189,0.7799,0.5562,0.92911,0.64859,0.90671,0.000907848,0.000907848,0.000907848
48,5043.82,0.94322,0.63656,0.91506,0.76384,0.71504,0.77928,0.55374,0.93295,0.64804,0.90642,0.000891345,0.000891345,0.000891345
49,5147.9,0.95726,0.64931,0.92142,0.77333,0.72175,0.78472,0.55826,0.92385,0.63743,0.90733,0.000874842,0.000874842,0.000874842
50,5252.64,0.94801,0.64048,0.91872,0.77098,0.72851,0.78783,0.56235,0.92022,0.63089,0.90512,0.000858338,0.000858338,0.000858338
51,5357.33,0.93637,0.62718,0.91362,0.7719,0.71955,0.782,0.5584,0.92545,0.6368,0.90561,0.000841835,0.000841835,0.000841835
52,5462.55,0.94542,0.62903,0.91627,0.77317,0.72344,0.78288,0.5595,0.9215,0.63009,0.90771,0.000825332,0.000825332,0.000825332
53,5566.83,0.93876,0.62331,0.91443,0.7603,0.72669,0.77931,0.55573,0.92687,0.64471,0.90866,0.000808828,0.000808828,0.000808828
54,5671.34,0.93529,0.62026,0.91212,0.78146,0.71916,0.78639,0.56237,0.92534,0.62305,0.90507,0.000792325,0.000792325,0.000792325
55,5775.71,0.92915,0.61494,0.91259,0.77594,0.73004,0.78909,0.56379,0.91933,0.62247,0.90574,0.000775822,0.000775822,0.000775822
56,5880.3,0.92615,0.60691,0.9104,0.78009,0.72317,0.78755,0.56488,0.91563,0.62057,0.90527,0.000759318,0.000759318,0.000759318
57,5984.29,0.92147,0.60785,0.90926,0.7762,0.72718,0.7894,0.56626,0.91485,0.61307,0.9058,0.000742815,0.000742815,0.000742815
58,6088.48,0.92286,0.60517,0.91127,0.77623,0.72815,0.78832,0.56676,0.91279,0.6133,0.90401,0.000726312,0.000726312,0.000726312
59,6192.77,0.91518,0.60037,0.91063,0.79024,0.72481,0.79125,0.56924,0.9108,0.60838,0.90148,0.000709809,0.000709809,0.000709809
60,6296.81,0.91441,0.5942,0.90627,0.7805,0.72614,0.78869,0.56661,0.91543,0.6143,0.90324,0.000693305,0.000693305,0.000693305
61,6400.05,0.90664,0.58817,0.90523,0.7801,0.72981,0.793,0.57019,0.91115,0.61174,0.90533,0.000676802,0.000676802,0.000676802
62,6503.86,0.91612,0.59197,0.90884,0.77533,0.71865,0.78413,0.56299,0.92378,0.61989,0.90948,0.000660299,0.000660299,0.000660299
